_cid,buques,co2_t,ets_eur,fueleu_eur,ahorro_t,factura_eur,nombre,cuota_pct,cuota_acumulada_pct
5633521,1,4607.8748,342669.99713854893,44935.81637502782,405.3240160631633,387605.81351357675,Euroshipping Srl,0.004444421527137339,96.82750828694213
5466910,3,8264.788,335033.90375796286,52568.95446868366,324.6981165435241,387602.85822664655,Bakan Denizcilik Ticaret Ltd Sti,0.004444387640801289,96.83195267458294
6141583,1,7492.96281,332820.390033888,54663.66951271623,0.0,387484.0595466042,VALLOEBY SPIRIT LIMITED,0.004443025454289715,96.83639570003723
6077180,3,6139.68903,335529.1342088391,51621.40491733364,0.0,387150.5391261727,Perama Shipmanagement Ltd,0.004439201194475682,96.8408349012317
0255210,7,23148.12083,333005.56220603344,53622.15494379523,1035.0751551617984,386627.7171498287,CACHALOT TECHNICAL SHIP MANAGEMENT FZCO,0.004433206337934546,96.84526810756964
0001281,1,6334.04606,306348.7092388043,80203.02752895399,355.3063662758856,386551.73676775827,SFL Chemical Tanker IV Inc,0.004432335120749612,96.84970044269039
0129386,1,12120.61745,328485.5591566967,58039.383754918985,0.0,386524.9429116157,APOLLO EASTERNS SHIPPING PTE. LTD,0.004432027893182627,96.85413247058358
6467399,2,9497.2616,338114.3430493571,48347.79776472678,0.0,386462.1408140839,merna navigation & international trans,0.004431307782739262,96.85856377836632
6326118,1,5526.4376,323329.79353057256,62614.432788402424,0.0,385944.226318975,EAST WAVE DENIZCILIK A.S.,0.004425369197065294,96.86298914756338
5922945,2,7277.98889,319744.10173856595,66081.19949705298,11.706901238166681,385825.30123561894,Adelfia Navigation S.A.,0.004424005561169865,96.86741315312456
1554399,1,6539.28942,320932.8916730439,64828.004551868486,0.0,385760.8962249124,CHAMPION SHIPPING AS,0.004423267071172914,96.87183642019573
6145113,1,6623.0931,321896.1561792553,63448.224120741164,0.0,385344.38029999647,Enable Shipping PTE. LTD.,0.004418491156368357,96.8762549113521
5271933,2,6765.0532,320727.4587681567,63910.42961432402,747.1219367720901,384637.8883824807,ATTIC FOREST AS,0.0044103902771310405,96.88066530162924
1535686,1,6306.71752,319409.9495925332,64832.32957820644,0.0,384242.2791707396,Administradora de Naves Humboldt Ltda.,0.00440585408588804,96.88507115571512
5529839,1,6581.29368,318467.35954613145,65719.23876964297,339.9213463121572,384186.5983157744,"MS ""Alina"" Schifffahrtsgesellschaft mbH & Co. KG",0.004405215630060422,96.88947637134518
6355754,1,5893.28624,330486.84193892695,53462.276909608634,0.0,383949.1188485356,Chemical Mariner Shipping BV,0.0044024926088371795,96.89387886395401
6263074,1,6897.93528,318337.20712723676,64969.75610736292,0.0,383306.9632345997,CL Qiantangjiang Limited,0.004395129431777275,96.89827399338579
6163211,5,7023.2320899999995,323221.00030252826,59368.75342729165,530.2650630148586,382589.7537298199,NJ TRUST MARINE LTD,0.0043869056609993915,96.90266089904678
6008360,1,7329.11994,316779.36755083274,65693.46463681439,0.0,382472.8321876471,New Roberto Shipping Pte Ltd,0.004385564998396042,96.90704646404518
6218091,2,6829.6097500000005,319287.73274764756,62649.845514751025,308.1466039631316,381937.5782623986,Seacon Ningbo Co Ltd,0.004379427592854326,96.91142589163803
6313783,1,6870.94629,318587.2732820204,63159.0910890174,268.7848168046069,381746.3643710378,"MS ""Hammonia Royal 2.0"" GmbH & Co. KG",0.004377235068631461,96.91580312670666
6452171,1,6582.49905,314708.7893076495,66428.41070759206,126.9379738909727,381137.2000152415,"MS ""Finn II"" Jens u. Waller GmbH & Co. KG",0.004370250180680674,96.92017337688735
5988868,1,7317.47952,325718.5032523375,54969.219941046824,0.0,380687.72319338436,Xiang T14 SG International Ship Lease Pte. Ltd,0.004365096324898939,96.92453847321225
6191758,2,5666.681780000001,325774.03443001333,54398.11118084814,0.0,380172.1456108615,BEYAZ BAYRAK DENIZCILIK LTD,0.004359184535068177,96.92889765774731
6452290,1,6197.57401,318077.44089922396,61596.93802078144,367.26892814474564,379674.3789200054,"EASTERN FORTUNE SHIPPING CO., LIMITED",0.004353476971045133,96.93325113471836
5386422,3,5147.8114000000005,325230.8719567455,54279.39520159337,90.6965877425097,379510.26715833886,IHB SHIPPING CO-EAD,0.00435159520915979,96.93760272992752
1758912,2,7268.46169,317261.9729545677,61366.82257049003,47.9165300190726,378628.7955250577,Astro Shipmanagement Inc,0.0043414879523387346,96.94194421787986
6335751,1,3999.8056,334699.14928648603,43890.486505464636,645.1196871312881,378589.6357919507,Benemare Shipping Co Ltd,0.004341038933374752,96.94628525681324
6244199,1,4165.93894,327456.1866719946,51046.22983018849,0.0,378502.4165021831,"Briese Schiffahrts GmbH & Co. KG MS ""Scorpius""",0.00434003884700992,96.95062529566025
6375902,1,4276.59974,329489.48190469114,48069.6635062201,401.52522257846005,377559.14541091124,SDS SHIPPING SRL,0.004329222976355213,96.9549545186366
4130610,1,6459.79692,315740.20579096687,61070.39621263782,0.0,376810.6020036047,"MS ""SONJA FRIEDERICH"" Schifffahrtsges. mbH & Co. KG",0.004320639920277512,96.95927515855688
6233747,1,6470.53244,313819.6609540411,62906.2135965492,0.0,376725.8745505903,"HS Schiffahrts UG (haftungbeschrankt) & Co.KG MS ”Rudolf""",0.004319668406169653,96.96359482696305
6131658,1,5477.09036,315383.16867623123,60977.27888302336,0.0,376360.4475592546,Katong Park Shipping Co. PTE LTD,0.004315478294643288,96.96791030525769
5639083,5,7416.3557,320183.7389951834,55974.745177872086,493.8724674326112,376158.48417305545,Safe Sea Services Sarl,0.0043131625130166384,96.9722234677707
4133472,1,5205.69504,326854.9537393132,47850.332291001796,59.28275603841589,374705.286030315,Skylge Shipping BV,0.004296499643463045,96.97651996741416
0603665,1,6739.1494,310404.6031179275,63910.04118222554,613.5721777688473,374314.644300153,HALKIDON SHIPPING CORPORATION,0.004292020411071786,96.98081198782523
5257339,1,7193.31036,307749.01904827676,66494.40710576532,74.2512010347986,374243.42615404207,"CONTI 24. Container Schiffahrts-GmbH & Co. KG MS ""CONTI CRYSTAL""",0.004291203799321747,96.98510319162456
6356307,3,9042.51725,321406.03912308626,51693.498025330875,335.57343494699353,373099.53714841715,seagoing maritime co,0.00427808757468319,96.98938127919925
6450174,3,5912.46573,325647.31671037123,47451.19291579546,1989.9770001309473,373098.50962616666,CNAN EL DJAZAIR,0.0042780757927597755,96.993659354992
4156378,1,6174.34318,309822.49508002074,61709.42171623314,190.59601965833397,371531.9167962539,Briese Schiffahrts GmbH & Co. KG MS Hatshausen,0.004260112700734894,96.99791946769274
5246507,4,5706.10293,328125.25725115533,43028.458485937306,206.08266871634532,371153.71573709266,Fast Lines Belgium NV,0.00425577611735477,97.0021752438101
4157552,1,4681.94976,316529.1212930956,53987.84910429291,0.0,370516.9703973885,Briese Schiffahrts GmbH & Co. KG MS Briesetal,0.004248474976359406,97.00642371878646
5776027,1,6912.4778,305215.2329991903,64867.84554030328,0.0,370083.07853949355,STI CONNAUGHT SHIPPING COMPANY LIMITED,0.0042434998231329945,97.0106672186096
4129991,1,6273.22469,313716.2037007694,56275.15191967675,123.90824769945694,369991.35562044615,Eight Navigation Company LLC,0.00424244809660637,97.0149096667062
6480553,1,4492.02452,320587.56040075223,48726.2838354841,0.0,369313.84423623636,AWH ALMA SDN. BHD.,0.004234679518128232,97.01914434622434
5158363,1,6628.66016,312206.63766273507,56525.15687258117,879.3632818295291,368731.79453531624,"MS ""ALDEBARAN J"" Schiffahrtges. UG (haftungsbeschrankt) & Co. KG",0.0042280055361330095,97.02337235176047
6392976,1,6752.80013,308520.24028475315,60087.14079723763,0.0,368607.3810819908,Petrogas Shipping Pte Ltd,0.00422657896870046,97.02759893072917
6475677,1,6709.41192,309505.0457838531,58989.91412176044,633.4791531630415,368494.95990561356,White Flag Ventures LIV LLC,0.00422528990883867,97.03182422063801
